code_commune,rain_24,average_celsius,average_wind,datetime,num_risque_jo,lib_risque_jo,duration_days
7202,343.6,16.9,0.6,2014-09-18,54.0,Inondations et/ou Coulées de Boue,2
7202,42.3,16.5,1.3,2021-10-02,54.0,Inondations et/ou Coulées de Boue,2
7225,14.6,8.1,3.1,1996-11-10,54.0,Inondations et/ou Coulées de Boue,3
7232,64.0,19.1,,1992-09-22,54.0,Inondations et/ou Coulées de Boue,0
7232,317.0,9.6,,2008-11-01,54.0,Inondations et/ou Coulées de Boue,1
7232,195.3,10.2,,2011-11-03,54.0,Inondations et/ou Coulées de Boue,1
7301,96.0,19.58,,1993-09-22,54.0,Inondations et/ou Coulées de Boue,3
7301,16.0,16.8,,1993-10-01,54.0,Inondations et/ou Coulées de Boue,13
7301,13.0,4.25,,1996-11-10,54.0,Inondations et/ou Coulées de Boue,3
7301,104.0,5.08,,2000-12-08,54.0,Inondations et/ou Coulées de Boue,1
7301,81.0,14.98,,2008-09-06,54.0,Inondations et/ou Coulées de Boue,0
7301,7.5,18.08,,2013-10-23,54.0,Inondations et/ou Coulées de Boue,0
7301,98.0,10.22,,2014-11-03,54.0,Inondations et/ou Coulées de Boue,2
7301,54.5,21.78,,2023-09-17,54.0,Inondations et/ou Coulées de Boue,0
7301,0.0,12.15,,2023-10-17,54.0,Inondations et/ou Coulées de Boue,2
7315,311.0,16.35,,2010-09-07,54.0,Inondations et/ou Coulées de Boue,0
7315,274.0,13.32,,2014-10-12,54.0,Inondations et/ou Coulées de Boue,1
7315,274.0,13.32,,2014-10-12,54.0,Inondations et/ou Coulées de Boue,1
7329,225.0,19.58,,1992-09-22,54.0,Inondations et/ou Coulées de Boue,0
7329,160.0,19.58,,1993-09-22,54.0,Inondations et/ou Coulées de Boue,3
7329,130.0,4.25,,1996-11-10,54.0,Inondations et/ou Coulées de Boue,3
7329,230.0,10.9,,1997-12-18,54.0,Inondations et/ou Coulées de Boue,2
7329,225.0,16.35,,2010-09-07,54.0,Inondations et/ou Coulées de Boue,0
7329,350.0,19.1,,2014-09-18,54.0,Inondations et/ou Coulées de Boue,2
7330,19.5,17.2,,1992-09-22,54.0,Inondations et/ou Coulées de Boue,0
7330,274.0,20.6,,1993-09-22,54.0,Inondations et/ou Coulées de Boue,3
7330,103.0,23.1,,1994-09-12,54.0,Inondations et/ou Coulées de Boue,2
7330,7.1,18.6,,1995-10-04,54.0,Inondations et/ou Coulées de Boue,1
7330,200.0,15.9,,1998-05-27,54.0,Inondations et/ou Coulées de Boue,1
7330,229.5,16.7,,2002-09-08,54.0,Inondations et/ou Coulées de Boue,1
7330,51.6,8.7,,2003-12-02,54.0,Inondations et/ou Coulées de Boue,0
7330,209.0,19.2,,2015-09-13,54.0,Inondations et/ou Coulées de Boue,1
8026,36.2,11.1,,1993-12-19,54.0,Inondations et/ou Coulées de Boue,14
8026,41.2,8.3,,1993-12-20,54.0,Inondations et/ou Coulées de Boue,13
8026,4.6,2.7,,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
8101,49.4,8.1,,1993-01-11,54.0,Inondations et/ou Coulées de Boue,11
8101,2.6,2.4,,1995-01-17,54.0,Inondations et/ou Coulées de Boue,19
8101,8.4,4.3,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
8101,8.4,4.3,,1999-12-25,60.0,Mouvement de Terrain,4
8107,23.6,15.0,,1993-12-19,54.0,Inondations et/ou Coulées de Boue,14
8107,22.1,11.0,,1993-12-20,54.0,Inondations et/ou Coulées de Boue,13
8107,0.9,5.75,,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
8107,8.7,10.25,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
8107,8.7,10.25,,1999-12-25,60.0,Mouvement de Terrain,4
8107,66.5,15.45,,2016-06-08,54.0,Inondations et/ou Coulées de Boue,0
8107,24.1,22.6,,2021-06-04,54.0,Inondations et/ou Coulées de Boue,0
8107,77.2,24.9,,2021-07-13,54.0,Inondations et/ou Coulées de Boue,3
8116,39.8,20.2,,1988-07-23,54.0,Inondations et/ou Coulées de Boue,0
8116,32.8,10.0,,1993-01-11,54.0,Inondations et/ou Coulées de Boue,11
8116,18.0,5.5,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
8116,18.0,5.5,,1999-12-25,60.0,Mouvement de Terrain,4
8116,67.0,14.15,,2018-06-11,54.0,Inondations et/ou Coulées de Boue,0
8207,11.0,4.2,,1990-12-31,54.0,Inondations et/ou Coulées de Boue,15
8207,30.0,10.0,,1993-01-11,54.0,Inondations et/ou Coulées de Boue,11
8207,27.4,11.0,,1993-12-19,54.0,Inondations et/ou Coulées de Boue,14
8207,38.5,6.0,,1993-12-20,54.0,Inondations et/ou Coulées de Boue,13
8207,8.0,4.2,,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
8207,17.5,7.0,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
8207,17.5,7.0,,1999-12-25,60.0,Mouvement de Terrain,4
8207,13.8,10.6,,2003-01-02,54.0,Inondations et/ou Coulées de Boue,3
8207,13.7,10.0,,2011-01-08,61.0,Inondations Remontée Nappe,2
8302,53.5,22.0,,1988-07-23,54.0,Inondations et/ou Coulées de Boue,0
8302,0.7,3.6,,1990-12-31,54.0,Inondations et/ou Coulées de Boue,15
8302,0.0,8.5,,1992-04-13,54.0,Inondations et/ou Coulées de Boue,0
8302,41.0,8.1,,1993-01-11,54.0,Inondations et/ou Coulées de Boue,11
8302,54.0,9.1,,1993-12-19,54.0,Inondations et/ou Coulées de Boue,14
8302,32.5,6.8,,1993-12-20,54.0,Inondations et/ou Coulées de Boue,13
8302,7.8,2.8,,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
8302,6.8,4.6,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
8302,6.8,4.6,,1999-12-25,60.0,Mouvement de Terrain,4
8302,58.2,5.6,,2001-01-05,54.0,Inondations et/ou Coulées de Boue,0
8303,8.8,5.6,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
8303,8.8,5.6,,1999-12-25,60.0,Mouvement de Terrain,4
8401,84.9,22.6,,2018-05-27,54.0,Inondations et/ou Coulées de Boue,0
9002,26.0,-0.8,,1992-01-22,54.0,Inondations et/ou Coulées de Boue,3
9002,26.0,-0.8,,1992-01-22,58.0,Poids de la Neige,3
9002,52.5,9.0,,1996-11-30,54.0,Inondations et/ou Coulées de Boue,1
9206,,-6.5,,1992-01-22,54.0,Inondations et/ou Coulées de Boue,3
9206,,-6.5,,1992-01-22,58.0,Poids de la Neige,3
9206,79.0,9.0,,1996-11-30,54.0,Inondations et/ou Coulées de Boue,1
9206,60.5,21.0,,1999-08-28,54.0,Inondations et/ou Coulées de Boue,0
9206,25.5,12.0,,2000-06-14,54.0,Inondations et/ou Coulées de Boue,1
9206,48.0,16.5,,2000-06-14,54.0,Inondations et/ou Coulées de Boue,1
9206,25.5,12.0,,2000-06-14,54.0,Inondations et/ou Coulées de Boue,1
9206,100.0,17.5,,2002-07-29,54.0,Inondations et/ou Coulées de Boue,0
9206,2.4,21.5,,2002-07-29,54.0,Inondations et/ou Coulées de Boue,0
9206,100.0,17.5,,2002-07-29,54.0,Inondations et/ou Coulées de Boue,0
9206,85.0,13.8,,2006-06-28,54.0,Inondations et/ou Coulées de Boue,0
9206,34.0,19.3,,2006-06-28,54.0,Inondations et/ou Coulées de Boue,0
9206,85.0,13.8,,2006-06-28,54.0,Inondations et/ou Coulées de Boue,0
9206,45.0,16.5,,2011-09-03,54.0,Inondations et/ou Coulées de Boue,1
9206,198.0,19.0,,2011-09-03,54.0,Inondations et/ou Coulées de Boue,1
9206,39.0,4.0,,2014-01-23,66.0,Avalanche,2
9206,39.0,4.0,,2014-01-23,54.0,Inondations et/ou Coulées de Boue,2
9206,34.4,-1.0,,2014-01-23,66.0,Avalanche,2
9206,34.4,-1.0,,2014-01-23,54.0,Inondations et/ou Coulées de Boue,2
9206,34.4,-1.0,,2014-01-23,66.0,Avalanche,2
9206,34.4,-1.0,,2014-01-23,54.0,Inondations et/ou Coulées de Boue,2
9206,136.0,1.4,,2014-01-24,54.0,Inondations et/ou Coulées de Boue,2
9206,136.0,1.4,,2014-01-24,66.0,Avalanche,2
9206,136.0,1.4,,2014-01-24,54.0,Inondations et/ou Coulées de Boue,2
9206,136.0,1.4,,2014-01-24,66.0,Avalanche,2
9206,70.0,5.5,,2014-01-24,54.0,Inondations et/ou Coulées de Boue,2
9206,70.0,5.5,,2014-01-24,66.0,Avalanche,2
9301,8.0,-0.3,,1992-01-22,58.0,Poids de la Neige,3
9301,8.0,-0.3,,1992-01-22,54.0,Inondations et/ou Coulées de Boue,3
10034,11.4,11.0,,1999-03-09,54.0,Inondations et/ou Coulées de Boue,2
10034,19.7,8.5,,1999-12-25,60.0,Mouvement de Terrain,4
10034,19.7,8.5,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
10034,68.0,24.4,,2005-06-29,54.0,Inondations et/ou Coulées de Boue,0
10042,23.0,8.5,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
10042,23.0,8.5,,1999-12-25,60.0,Mouvement de Terrain,4
10060,64.0,14.8,,1999-06-13,54.0,Inondations et/ou Coulées de Boue,0
10060,12.9,7.5,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
10060,12.9,7.5,,1999-12-25,60.0,Mouvement de Terrain,4
10070,12.3,0.5,3.3,2010-12-23,54.0,Inondations et/ou Coulées de Boue,0
10070,0.0,12.9,1.7,2013-05-04,54.0,Inondations et/ou Coulées de Boue,2
10099,12.8,8.0,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
10099,12.8,8.0,,1999-12-25,60.0,Mouvement de Terrain,4
10099,35.2,13.4,,2016-05-30,54.0,Inondations et/ou Coulées de Boue,2
10102,13.5,7.2,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
10102,13.5,7.2,,1999-12-25,60.0,Mouvement de Terrain,4
10102,29.0,17.7,,2012-06-07,54.0,Inondations et/ou Coulées de Boue,0
10119,20.0,5.9,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
10119,20.0,5.9,,1999-12-25,60.0,Mouvement de Terrain,4
10119,0.0,12.7,,2013-05-04,54.0,Inondations et/ou Coulées de Boue,2
10119,0.0,12.7,,2013-05-04,61.0,Inondations Remontée Nappe,5
10141,13.5,8.5,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
10141,13.5,8.5,,1999-12-25,60.0,Mouvement de Terrain,4
10141,62.0,17.15,,2000-09-12,54.0,Inondations et/ou Coulées de Boue,0
10141,42.0,19.45,,2008-07-02,54.0,Inondations et/ou Coulées de Boue,1
10141,41.9,16.35,,2012-06-07,54.0,Inondations et/ou Coulées de Boue,0
10141,0.5,5.55,,2013-05-05,61.0,Inondations Remontée Nappe,3
10141,0.5,5.55,,2013-05-05,54.0,Inondations et/ou Coulées de Boue,1
10202,14.0,7.3,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
10202,14.0,7.3,,1999-12-25,60.0,Mouvement de Terrain,4
10202,50.8,9.5,,2012-05-02,54.0,Inondations et/ou Coulées de Boue,1
10203,18.0,11.0,,1999-03-09,54.0,Inondations et/ou Coulées de Boue,2
10203,17.0,8.5,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
10203,17.0,8.5,,1999-12-25,60.0,Mouvement de Terrain,4
10203,22.2,16.35,,2012-06-07,54.0,Inondations et/ou Coulées de Boue,0
10203,40.0,10.7,,2013-05-03,61.0,Inondations Remontée Nappe,4
10203,40.0,10.7,,2013-05-03,54.0,Inondations et/ou Coulées de Boue,2
10233,17.0,8.5,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
10233,17.0,8.5,,1999-12-25,60.0,Mouvement de Terrain,4
10233,57.6,14.1,,2007-05-26,54.0,Inondations et/ou Coulées de Boue,0
10240,12.5,8.5,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
10240,12.5,8.5,,1999-12-25,60.0,Mouvement de Terrain,4
10261,100.9,21.1,,1995-07-01,54.0,Inondations et/ou Coulées de Boue,0
10261,27.0,8.5,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
10261,27.0,8.5,,1999-12-25,60.0,Mouvement de Terrain,4
10261,0.2,5.55,,2013-05-05,61.0,Inondations Remontée Nappe,7
10261,0.2,5.55,,2013-05-05,54.0,Inondations et/ou Coulées de Boue,2
10323,36.3,20.8,,1990-07-28,54.0,Inondations et/ou Coulées de Boue,0
10323,27.6,17.8,,1995-10-03,54.0,Inondations et/ou Coulées de Boue,0
10323,14.8,6.4,,1999-12-25,60.0,Mouvement de Terrain,4
10323,14.8,6.4,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
10323,0.0,10.6,3.1,2013-05-10,61.0,Inondations Remontée Nappe,2
10323,0.0,10.6,3.1,2013-05-10,54.0,Inondations et/ou Coulées de Boue,2
10350,80.0,10.3,,1988-05-16,54.0,Inondations et/ou Coulées de Boue,2
10350,18.2,15.7,,1993-04-29,54.0,Inondations et/ou Coulées de Boue,1
10350,66.0,15.7,1.6,1999-05-18,54.0,Inondations et/ou Coulées de Boue,0
10350,19.4,7.5,6.2,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
10350,19.4,7.5,6.2,1999-12-25,60.0,Mouvement de Terrain,4
10350,0.0,12.2,1.9,2013-05-04,61.0,Inondations Remontée Nappe,5
10372,14.6,6.8,5.5,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
10372,14.6,6.8,5.5,1999-12-25,60.0,Mouvement de Terrain,4
10372,6.8,16.2,,2021-07-15,54.0,Inondations et/ou Coulées de Boue,0
10391,27.0,21.1,,1993-07-01,54.0,Inondations et/ou Coulées de Boue,1
10391,14.5,8.5,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
10391,14.5,8.5,,1999-12-25,60.0,Mouvement de Terrain,4
10419,14.8,8.5,,1999-12-25,60.0,Mouvement de Terrain,4
10419,14.8,8.5,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
10419,0.2,7.85,,2013-05-07,54.0,Inondations et/ou Coulées de Boue,2
10438,13.5,6.9,,1999-12-25,60.0,Mouvement de Terrain,4
10438,13.5,6.9,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
10438,62.0,22.2,,2000-09-12,54.0,Inondations et/ou Coulées de Boue,0
10438,56.5,17.8,,2012-06-07,54.0,Inondations et/ou Coulées de Boue,0
11004,56.0,22.5,,1987-07-15,54.0,Inondations et/ou Coulées de Boue,0
11004,40.0,-0.7,1.9,1992-01-22,54.0,Inondations et/ou Coulées de Boue,3
11004,40.0,-0.7,1.9,1992-01-22,58.0,Poids de la Neige,3
11004,27.8,18.1,7.0,1992-09-26,54.0,Inondations et/ou Coulées de Boue,1
11004,43.6,15.7,3.9,2007-04-15,54.0,Inondations et/ou Coulées de Boue,1
11004,1.0,8.0,8.5,2009-01-24,68.0,Chocs Mécaniques liés à l'action des Vagues,3
11004,1.0,8.0,8.5,2009-01-24,54.0,Inondations et/ou Coulées de Boue,3
11004,43.0,20.2,2.4,2018-05-07,54.0,Inondations et/ou Coulées de Boue,1
11004,23.0,24.9,2.9,2018-07-03,54.0,Inondations et/ou Coulées de Boue,0
11004,54.4,8.1,4.7,2020-01-22,54.0,Inondations et/ou Coulées de Boue,0
11004,13.5,24.3,4.3,2021-09-08,54.0,Inondations et/ou Coulées de Boue,2
11011,42.0,5.08,,1992-01-22,54.0,Inondations et/ou Coulées de Boue,3
11011,42.0,5.08,,1992-01-22,58.0,Poids de la Neige,3
11015,52.0,5.08,,1992-01-22,54.0,Inondations et/ou Coulées de Boue,3
11015,52.0,5.08,,1992-01-22,58.0,Poids de la Neige,3
11015,56.9,20.83,,1992-06-23,54.0,Inondations et/ou Coulées de Boue,1
11015,87.0,21.28,,1992-09-26,54.0,Inondations et/ou Coulées de Boue,1
11015,13.5,9.52,,1996-12-06,54.0,Inondations et/ou Coulées de Boue,6
11015,46.2,18.77,,2000-06-14,54.0,Inondations et/ou Coulées de Boue,0
11015,0.0,3.05,,2009-01-24,54.0,Inondations et/ou Coulées de Boue,3
11015,0.0,3.05,,2009-01-24,68.0,Chocs Mécaniques liés à l'action des Vagues,3
11015,91.9,5.08,,2020-01-22,54.0,Inondations et/ou Coulées de Boue,1
11016,10.4,17.8,,1987-10-10,54.0,Inondations et/ou Coulées de Boue,0
11016,50.0,0.1,3.5,1992-01-22,54.0,Inondations et/ou Coulées de Boue,3
11016,50.0,0.1,3.5,1992-01-22,58.0,Poids de la Neige,3
11016,50.0,5.08,,1992-01-22,54.0,Inondations et/ou Coulées de Boue,3
11016,50.0,5.08,,1992-01-22,58.0,Poids de la Neige,3
11016,20.0,11.7,4.0,1996-12-06,54.0,Inondations et/ou Coulées de Boue,6
11016,289.6,8.4,3.9,1999-11-12,54.0,Inondations et/ou Coulées de Boue,2
11016,115.6,10.8,3.4,2005-11-14,54.0,Inondations et/ou Coulées de Boue,1
11016,1.8,8.3,11.2,2009-01-24,54.0,Inondations et/ou Coulées de Boue,3
11016,1.8,8.3,11.2,2009-01-24,68.0,Chocs Mécaniques liés à l'action des Vagues,3
11016,211.3,21.4,6.0,2018-10-14,54.0,Inondations et/ou Coulées de Boue,1
11020,56.0,-1.5,,1992-01-22,54.0,Inondations et/ou Coulées de Boue,3
11020,56.0,-1.5,,1992-01-22,58.0,Poids de la Neige,3
11021,60.0,5.08,,1992-01-22,54.0,Inondations et/ou Coulées de Boue,3
11021,60.0,5.08,,1992-01-22,58.0,Poids de la Neige,3
11021,50.3,21.28,,1992-09-26,54.0,Inondations et/ou Coulées de Boue,1
11021,10.0,9.52,,1996-12-06,54.0,Inondations et/ou Coulées de Boue,6
11033,24.0,5.08,,1992-01-22,54.0,Inondations et/ou Coulées de Boue,3
11033,24.0,5.08,,1992-01-22,58.0,Poids de la Neige,3
11033,27.0,19.88,,1996-08-20,54.0,Inondations et/ou Coulées de Boue,0
11033,40.0,25.65,,1999-08-02,54.0,Inondations et/ou Coulées de Boue,0
11033,1.0,3.05,,2009-01-24,54.0,Inondations et/ou Coulées de Boue,3
11033,1.0,3.05,,2009-01-24,68.0,Chocs Mécaniques liés à l'action des Vagues,3
11044,9.2,17.8,,1987-10-10,54.0,Inondations et/ou Coulées de Boue,0
11044,56.0,5.08,,1992-01-22,54.0,Inondations et/ou Coulées de Boue,3
11044,56.0,5.08,,1992-01-22,58.0,Poids de la Neige,3
11044,144.6,10.42,,1999-11-12,54.0,Inondations et/ou Coulées de Boue,2
11048,60.0,5.08,,1992-01-22,54.0,Inondations et/ou Coulées de Boue,3
11048,60.0,5.08,,1992-01-22,58.0,Poids de la Neige,3
11048,88.0,21.28,,1992-09-26,54.0,Inondations et/ou Coulées de Boue,1
11049,45.4,22.5,,1987-07-15,54.0,Inondations et/ou Coulées de Boue,0
11049,45.0,5.08,,1992-01-22,58.0,Poids de la Neige,3
11049,45.0,5.08,,1992-01-22,54.0,Inondations et/ou Coulées de Boue,3
11049,90.0,21.28,,1992-09-26,54.0,Inondations et/ou Coulées de Boue,1
11049,60.0,18.77,,2000-06-14,54.0,Inondations et/ou Coulées de Boue,0
11049,1.0,3.05,,2009-01-24,54.0,Inondations et/ou Coulées de Boue,3
11049,1.0,3.05,,2009-01-24,68.0,Chocs Mécaniques liés à l'action des Vagues,3
11055,50.0,25.02,,1987-07-15,54.0,Inondations et/ou Coulées de Boue,0
11055,60.0,5.08,,1992-01-22,54.0,Inondations et/ou Coulées de Boue,3
11055,60.0,5.08,,1992-01-22,58.0,Poids de la Neige,3
11055,162.0,21.28,,1992-09-26,54.0,Inondations et/ou Coulées de Boue,1
11056,3.3,17.8,,1987-10-10,54.0,Inondations et/ou Coulées de Boue,0
11056,40.0,5.08,,1992-01-22,54.0,Inondations et/ou Coulées de Boue,3
11056,40.0,5.08,,1992-01-22,58.0,Poids de la Neige,3
11056,59.3,21.28,,1992-09-26,54.0,Inondations et/ou Coulées de Boue,1
11056,15.0,11.12,,1995-12-15,54.0,Inondations et/ou Coulées de Boue,1
11056,400.0,10.42,,1999-11-12,54.0,Inondations et/ou Coulées de Boue,2
11068,10.0,17.8,,1987-10-10,54.0,Inondations et/ou Coulées de Boue,0
11068,55.0,5.08,,1992-01-22,54.0,Inondations et/ou Coulées de Boue,3
11068,55.0,5.08,,1992-01-22,58.0,Poids de la Neige,3
11068,16.2,19.88,,1996-08-20,54.0,Inondations et/ou Coulées de Boue,0
11068,24.4,9.52,,1996-12-06,54.0,Inondations et/ou Coulées de Boue,6
11068,400.0,10.42,,1999-11-12,54.0,Inondations et/ou Coulées de Boue,2
11068,107.4,6.35,,2005-11-14,54.0,Inondations et/ou Coulées de Boue,1
11068,0.1,3.05,,2009-01-24,54.0,Inondations et/ou Coulées de Boue,3
11068,0.1,3.05,,2009-01-24,68.0,Chocs Mécaniques liés à l'action des Vagues,3
11069,90.4,22.4,4.6,1990-07-28,54.0,Inondations et/ou Coulées de Boue,0
11069,42.0,0.3,2.1,1992-01-22,54.0,Inondations et/ou Coulées de Boue,3
11069,42.0,0.3,2.1,1992-01-22,58.0,Poids de la Neige,3
11069,22.2,16.2,4.5,1992-06-23,54.0,Inondations et/ou Coulées de Boue,1
11069,39.0,17.1,9.5,1992-09-26,54.0,Inondations et/ou Coulées de Boue,1
11069,67.2,23.4,4.5,1996-07-27,54.0,Inondations et/ou Coulées de Boue,0
11069,19.0,12.7,6.3,1996-12-06,54.0,Inondations et/ou Coulées de Boue,6
11069,168.6,7.8,4.1,1999-11-12,54.0,Inondations et/ou Coulées de Boue,2
11069,113.6,7.0,2.8,2003-12-03,54.0,Inondations et/ou Coulées de Boue,1
11069,0.4,8.6,10.8,2009-01-24,54.0,Inondations et/ou Coulées de Boue,3
11069,0.4,8.6,10.8,2009-01-24,68.0,Chocs Mécaniques liés à l'action des Vagues,3
11069,71.6,25.0,2.1,2011-09-03,54.0,Inondations et/ou Coulées de Boue,0
11069,0.0,13.2,5.1,2014-11-27,54.0,Inondations et/ou Coulées de Boue,3
11069,139.8,22.4,7.6,2018-10-14,54.0,Inondations et/ou Coulées de Boue,1
11069,1.4,15.5,2.4,2018-10-15,60.0,Mouvement de Terrain,0
11069,27.0,8.4,7.7,2020-01-22,54.0,Inondations et/ou Coulées de Boue,1
11069,61.9,16.5,5.5,2020-05-10,54.0,Inondations et/ou Coulées de Boue,1
11075,32.0,-2.0,,1992-01-22,54.0,Inondations et/ou Coulées de Boue,3
11075,32.0,-2.0,,1992-01-22,58.0,Poids de la Neige,3
11075,83.0,16.5,,1992-08-09,54.0,Inondations et/ou Coulées de Boue,0
11075,61.0,15.3,,1992-09-26,54.0,Inondations et/ou Coulées de Boue,1
11075,44.0,1.5,,1995-12-15,54.0,Inondations et/ou Coulées de Boue,1
11075,351.4,6.5,,1999-11-12,54.0,Inondations et/ou Coulées de Boue,2
11075,19.0,4.5,,2009-01-24,54.0,Inondations et/ou Coulées de Boue,3
11075,19.0,4.5,,2009-01-24,68.0,Chocs Mécaniques liés à l'action des Vagues,3
11075,90.0,10.18,,2011-03-14,54.0,Inondations et/ou Coulées de Boue,3
11076,25.0,0.3,,1992-01-22,54.0,Inondations et/ou Coulées de Boue,3
11076,25.0,0.3,,1992-01-22,58.0,Poids de la Neige,3
11076,43.4,19.7,5.5,1998-05-30,54.0,Inondations et/ou Coulées de Boue,0
11076,71.6,12.4,5.8,2000-06-10,54.0,Inondations et/ou Coulées de Boue,1
11076,1.2,8.2,8.7,2009-01-24,54.0,Inondations et/ou Coulées de Boue,3
11076,1.2,8.2,8.7,2009-01-24,68.0,Chocs Mécaniques liés à l'action des Vagues,3
11076,31.6,13.2,3.6,2011-04-23,54.0,Inondations et/ou Coulées de Boue,0
11076,40.0,19.7,1.9,2018-06-10,54.0,Inondations et/ou Coulées de Boue,0
11081,40.0,-1.7,1.6,1992-01-22,54.0,Inondations et/ou Coulées de Boue,3
11081,40.0,-1.7,1.6,1992-01-22,58.0,Poids de la Neige,3
11081,55.8,15.7,10.1,1992-09-26,54.0,Inondations et/ou Coulées de Boue,1
11081,418.0,8.2,6.8,1999-11-12,54.0,Inondations et/ou Coulées de Boue,2
11081,70.0,20.5,,2005-09-05,54.0,Inondations et/ou Coulées de Boue,1
11081,13.7,5.8,10.1,2009-01-24,54.0,Inondations et/ou Coulées de Boue,3
11081,13.7,5.8,10.1,2009-01-24,68.0,Chocs Mécaniques liés à l'action des Vagues,3
11081,64.6,9.3,7.4,2011-03-14,54.0,Inondations et/ou Coulées de Boue,2
11081,86.9,10.0,9.8,2017-02-13,54.0,Inondations et/ou Coulées de Boue,1
11081,175.7,18.0,8.0,2018-10-14,54.0,Inondations et/ou Coulées de Boue,1
11099,45.0,5.08,,1992-01-22,54.0,Inondations et/ou Coulées de Boue,3
11099,45.0,5.08,,1992-01-22,58.0,Poids de la Neige,3
11099,56.5,21.28,,1992-09-26,54.0,Inondations et/ou Coulées de Boue,1
11099,18.9,9.52,,1996-12-06,54.0,Inondations et/ou Coulées de Boue,6
11099,213.0,10.42,,1999-11-12,54.0,Inondations et/ou Coulées de Boue,2
11099,85.2,20.45,,2005-09-05,54.0,Inondations et/ou Coulées de Boue,0
11099,4.3,3.05,,2009-01-24,54.0,Inondations et/ou Coulées de Boue,3
11099,4.3,3.05,,2009-01-24,68.0,Chocs Mécaniques liés à l'action des Vagues,3
11099,43.5,12.92,,2011-03-15,54.0,Inondations et/ou Coulées de Boue,2
11099,86.7,23.02,,2011-09-03,54.0,Inondations et/ou Coulées de Boue,0
11099,36.3,10.4,,2017-02-14,54.0,Inondations et/ou Coulées de Boue,0
11099,300.0,20.17,,2018-10-14,54.0,Inondations et/ou Coulées de Boue,1
11099,25.1,17.38,,2020-05-11,54.0,Inondations et/ou Coulées de Boue,0
11103,48.4,14.35,,1988-05-18,54.0,Inondations et/ou Coulées de Boue,0
11103,52.6,5.08,,1992-01-22,54.0,Inondations et/ou Coulées de Boue,3
11103,52.6,5.08,,1992-01-22,58.0,Poids de la Neige,3
11103,122.8,21.28,,1992-09-26,54.0,Inondations et/ou Coulées de Boue,1
11103,10.5,9.52,,1996-12-06,54.0,Inondations et/ou Coulées de Boue,6
11110,15.0,17.8,,1987-10-10,54.0,Inondations et/ou Coulées de Boue,0
11110,78.3,5.08,,1992-01-22,54.0,Inondations et/ou Coulées de Boue,3
11110,78.3,5.08,,1992-01-22,58.0,Poids de la Neige,3
11110,123.0,21.28,,1992-09-26,54.0,Inondations et/ou Coulées de Boue,1
11110,41.0,9.52,,1996-12-06,54.0,Inondations et/ou Coulées de Boue,6
11110,383.0,10.42,,1999-11-12,54.0,Inondations et/ou Coulées de Boue,2
11110,163.0,6.35,,2005-11-14,54.0,Inondations et/ou Coulées de Boue,1
11110,0.0,3.05,,2009-01-24,68.0,Chocs Mécaniques liés à l'action des Vagues,3
11110,0.0,3.05,,2009-01-24,54.0,Inondations et/ou Coulées de Boue,3
11110,50.0,10.95,,2013-03-05,54.0,Inondations et/ou Coulées de Boue,1
11110,5.0,14.42,,2014-11-27,54.0,Inondations et/ou Coulées de Boue,3
11113,47.0,2.1,,1995-12-15,54.0,Inondations et/ou Coulées de Boue,1
11113,16.6,10.9,,1996-12-06,54.0,Inondations et/ou Coulées de Boue,6
