code_commune,rain_24,average_celsius,average_wind,datetime,risk_level,duration_days
11,10.2,9.52,12.8,1996-12-06,54.0,6
11,80.0,9.52,12.8,1996-12-06,54.0,6
11,19.0,8.5,12.8,1996-12-06,54.0,6
11,23.0,9.52,12.8,1996-12-06,54.0,6
11,26.0,13.5,12.8,1996-12-06,54.0,6
11,16.6,9.0,12.8,1996-12-06,54.0,6
11,115.2,18.3,10.9,1997-06-01,54.0,0
11,58.0,25.0,3.9,1997-08-10,54.0,1
11,54.0,13.38,12.8,1997-12-16,68.0,2
11,40.0,9.0,14.1,1997-12-16,68.0,2
11,88.6,7.3,12.8,1997-12-16,68.0,2
11,43.4,19.7,5.5,1998-05-30,54.0,0
11,40.0,25.65,10.5,1999-08-02,54.0,0
11,289.6,8.4,3.9,1999-11-12,54.0,2
11,144.6,10.42,12.9,1999-11-12,54.0,2
11,400.0,10.42,12.9,1999-11-12,54.0,2
11,400.0,10.42,12.9,1999-11-12,54.0,2
11,168.6,7.8,4.1,1999-11-12,54.0,2
11,351.4,6.5,12.9,1999-11-12,54.0,2
11,418.0,8.2,6.8,1999-11-12,54.0,2
11,213.0,10.42,12.9,1999-11-12,54.0,2
11,383.0,10.42,12.9,1999-11-12,54.0,2
11,230.0,8.7,12.9,1999-11-12,54.0,2
11,170.0,7.0,12.9,1999-11-12,54.0,2
11,346.8,8.8,7.0,1999-11-12,54.0,2
11,450.0,9.3,12.9,1999-11-12,54.0,2
11,176.0,12.8,12.9,1999-11-12,54.0,2
11,105.0,10.42,12.9,1999-11-12,54.0,2
11,330.0,10.42,12.9,1999-11-12,54.0,2
11,320.0,6.0,12.9,1999-11-12,54.0,2
11,157.8,10.42,12.9,1999-11-12,54.0,2
11,400.0,8.4,12.9,1999-11-12,54.0,2
11,100.0,11.9,19.1,1999-11-12,54.0,2
11,450.0,9.4,6.8,1999-11-12,54.0,2
11,174.4,4.3,5.6,1999-11-12,54.0,2
11,145.0,10.42,12.9,1999-11-12,54.0,2
11,130.4,7.1,3.3,1999-11-12,54.0,2
11,84.2,11.9,6.0,1999-11-12,54.0,2
11,152.0,10.3,12.9,1999-11-12,54.0,2
11,450.0,10.42,12.9,1999-11-12,54.0,2
11,230.5,10.42,12.9,1999-11-12,54.0,2
11,154.8,4.3,12.9,1999-11-12,54.0,2
11,320.0,10.42,12.9,1999-11-12,54.0,2
11,412.0,10.8,12.9,1999-11-12,54.0,2
11,160.8,8.5,12.9,1999-11-12,54.0,2
11,150.4,5.9,12.9,1999-11-12,54.0,2
11,71.6,12.4,5.8,2000-06-10,54.0,1
11,115.0,17.65,10.9,2000-06-10,54.0,1
11,46.2,18.77,10.9,2000-06-14,54.0,0
11,60.0,18.77,10.9,2000-06-14,54.0,0
11,0.0,18.77,10.9,2000-06-14,54.0,0
11,50.0,18.77,10.9,2000-06-14,54.0,0
11,41.5,19.5,10.9,2001-06-15,54.0,0
11,15.8,21.3,11.0,2002-09-21,54.0,0
11,6.0,17.3,12.9,2003-11-16,54.0,0
11,62.2,13.7,5.5,2003-11-16,54.0,0
11,47.1,15.5,12.9,2003-11-16,54.0,0
11,113.6,7.0,2.8,2003-12-03,54.0,1
11,142.0,6.88,12.8,2003-12-03,68.0,1
11,77.2,11.2,7.5,2003-12-03,68.0,1
11,70.0,20.5,11.0,2005-09-05,54.0,1
11,85.2,20.45,11.0,2005-09-05,54.0,0
11,78.1,22.3,11.0,2005-09-05,54.0,1
11,126.6,20.45,11.0,2005-09-05,54.0,1
11,174.0,19.0,11.0,2005-09-06,54.0,0
11,14.6,21.7,11.0,2005-09-06,54.0,0
11,35.0,10.42,12.9,2005-11-12,54.0,2
11,43.6,13.3,2.8,2005-11-13,54.0,2
11,90.0,12.7,3.4,2005-11-13,54.0,2
11,40.0,10.32,12.9,2005-11-13,54.0,1
11,115.6,10.8,3.4,2005-11-14,54.0,1
11,107.4,6.35,12.9,2005-11-14,54.0,1
11,163.0,6.35,12.9,2005-11-14,54.0,1
11,116.0,6.35,12.9,2005-11-14,54.0,1
11,200.0,6.35,12.9,2005-11-14,54.0,1
11,120.0,6.35,12.9,2005-11-14,54.0,1
11,0.0,13.3,12.9,2005-11-15,54.0,0
11,163.4,4.5,12.7,2006-01-29,54.0,2
11,43.6,15.7,3.9,2007-04-15,54.0,1
11,1.0,8.0,8.5,2009-01-24,68.0,3
11,0.0,3.05,12.7,2009-01-24,54.0,3
11,1.8,8.3,11.2,2009-01-24,54.0,3
11,1.0,3.05,12.7,2009-01-24,54.0,3
11,1.0,3.05,12.7,2009-01-24,54.0,3
11,0.1,3.05,12.7,2009-01-24,54.0,3
11,0.4,8.6,10.8,2009-01-24,54.0,3
11,19.0,4.5,12.7,2009-01-24,54.0,3
11,1.2,8.2,8.7,2009-01-24,54.0,3
11,13.7,5.8,10.1,2009-01-24,54.0,3
11,4.3,3.05,12.7,2009-01-24,54.0,3
11,0.0,3.05,12.7,2009-01-24,68.0,3
11,9.2,3.05,12.7,2009-01-24,54.0,3
11,0.2,9.3,9.2,2009-01-24,54.0,3
11,0.0,3.05,12.7,2009-01-24,68.0,3
11,0.0,3.05,12.7,2009-01-24,54.0,3
11,0.0,3.05,12.7,2009-01-24,54.0,3
11,0.0,3.05,12.7,2009-01-24,54.0,3
11,1.0,3.05,12.7,2009-01-24,68.0,3
11,0.6,7.5,10.0,2009-01-24,54.0,3
11,2.0,3.05,12.7,2009-01-24,54.0,3
11,0.4,6.5,12.7,2009-01-24,54.0,3
11,0.0,3.05,12.7,2009-01-24,68.0,3
11,4.4,8.7,12.7,2009-01-24,54.0,3
11,0.0,10.5,13.5,2009-01-24,68.0,3
11,0.8,9.3,14.1,2009-01-24,54.0,3
11,0.7,8.5,12.7,2009-01-24,54.0,3
11,13.4,2.8,11.0,2009-01-24,54.0,3
11,0.9,8.4,12.7,2009-01-24,54.0,3
11,3.0,3.05,12.7,2009-01-24,54.0,3
11,0.6,6.6,11.2,2009-01-24,54.0,3
11,0.4,8.9,11.5,2009-01-24,54.0,3
11,0.0,3.05,12.7,2009-01-24,54.0,3
11,0.0,5.0,12.7,2009-01-24,54.0,3
11,4.4,2.0,12.7,2009-01-24,54.0,3
11,1.0,3.05,12.7,2009-01-24,54.0,3
11,1.0,3.05,12.7,2009-01-24,54.0,3
11,2.0,3.05,12.7,2009-01-24,68.0,3
11,1.0,7.2,12.7,2009-01-24,54.0,3
11,1.0,3.05,12.7,2009-01-24,54.0,3
11,65.4,17.4,10.9,2010-06-12,54.0,0
11,30.0,15.12,12.0,2010-10-11,68.0,0
11,90.0,10.18,12.9,2011-03-14,54.0,3
11,64.6,9.3,7.4,2011-03-14,54.0,2
11,43.5,12.92,12.9,2011-03-15,54.0,2
11,31.6,13.2,3.6,2011-04-23,54.0,0
11,71.6,25.0,2.1,2011-09-03,54.0,0
11,86.7,23.02,11.0,2011-09-03,54.0,0
11,166.1,16.8,5.6,2011-10-27,54.0,1
11,50.0,10.95,12.9,2013-03-05,54.0,1
11,109.5,10.5,9.9,2013-03-05,54.0,1
11,30.0,11.6,22.0,2013-03-05,68.0,2
11,41.0,10.5,10.8,2013-03-05,68.0,2
11,80.3,9.6,5.9,2013-03-06,54.0,1
11,64.0,8.93,12.6,2013-04-04,54.0,0
11,0.0,29.2,6.4,2014-06-13,54.0,0
11,97.0,11.68,12.9,2014-11-24,54.0,0
11,123.3,15.0,3.4,2014-11-24,54.0,0
11,0.0,13.2,5.1,2014-11-27,54.0,3
11,5.0,14.42,12.9,2014-11-27,54.0,3
11,10.0,13.3,3.0,2014-11-27,54.0,3
11,30.0,14.42,12.9,2014-11-27,54.0,3
11,0.0,10.7,3.7,2014-11-27,54.0,3
11,2.4,14.0,12.9,2014-11-27,54.0,3
11,23.0,14.42,12.9,2014-11-27,54.0,3
11,0.0,17.5,14.9,2014-11-28,68.0,2
11,60.0,11.6,12.9,2014-11-28,54.0,2
11,19.5,9.73,12.9,2014-11-30,54.0,0
11,86.9,10.0,9.8,2017-02-13,54.0,1
11,36.3,10.4,13.1,2017-02-14,54.0,0
11,9.5,13.35,12.9,2018-03-01,68.0,0
11,4.4,9.9,19.4,2018-03-01,68.0,0
11,43.0,20.2,2.4,2018-05-07,54.0,1
11,2.0,14.35,11.3,2018-05-18,60.0,1
11,64.0,16.02,11.3,2018-05-28,54.0,0
11,15.0,20.15,10.9,2018-06-04,54.0,0
11,40.0,19.7,1.9,2018-06-10,54.0,0
11,82.3,18.2,10.9,2018-06-10,54.0,0
11,23.0,24.9,2.9,2018-07-03,54.0,0
11,65.0,24.2,10.9,2018-07-16,54.0,0
11,12.1,24.2,10.9,2018-07-16,54.0,0
11,2.0,23.38,10.9,2018-07-20,54.0,0
11,211.3,21.4,6.0,2018-10-14,54.0,1
11,139.8,22.4,7.6,2018-10-14,54.0,1
11,175.7,18.0,8.0,2018-10-14,54.0,1
11,300.0,20.17,12.0,2018-10-14,54.0,1
11,290.0,20.17,12.0,2018-10-14,54.0,1
11,80.2,20.9,8.4,2018-10-14,54.0,1
11,118.5,20.17,12.0,2018-10-14,54.0,1
11,9.6,20.17,12.0,2018-10-14,54.0,1
11,160.4,20.5,7.5,2018-10-14,54.0,1
11,179.8,20.17,12.0,2018-10-14,54.0,1
11,89.5,21.7,9.8,2018-10-14,54.0,1
11,72.4,22.0,12.0,2018-10-14,54.0,1
11,173.7,15.3,8.8,2018-10-14,54.0,1
11,250.0,20.17,12.0,2018-10-14,54.0,1
11,178.2,18.8,7.5,2018-10-14,54.0,1
11,12.3,20.3,7.5,2018-10-14,54.0,1
11,215.0,12.5,12.0,2018-10-14,54.0,1
11,185.0,20.17,12.0,2018-10-14,54.0,1
11,222.3,20.17,12.0,2018-10-14,54.0,1
11,145.2,18.5,5.5,2018-10-14,54.0,1
11,1.4,15.5,2.4,2018-10-15,60.0,0
11,214.0,14.42,12.0,2019-10-22,54.0,1
11,184.0,14.42,12.0,2019-10-22,54.0,1
11,170.0,16.3,7.3,2019-10-22,54.0,1
11,90.7,11.3,12.0,2019-10-22,54.0,1
11,180.2,14.9,3.9,2019-10-22,54.0,1
11,54.4,8.1,4.7,2020-01-22,54.0,0
11,91.9,5.08,12.7,2020-01-22,54.0,1
11,27.0,8.4,7.7,2020-01-22,54.0,1
11,63.9,9.5,12.7,2020-01-22,54.0,1
11,61.9,16.5,5.5,2020-05-10,54.0,1
11,25.1,17.38,11.3,2020-05-11,54.0,0
11,61.0,17.38,11.3,2020-05-11,54.0,0
11,63.3,23.1,10.9,2021-06-17,54.0,1
11,80.0,21.4,10.9,2021-06-17,54.0,0
11,13.5,24.3,4.3,2021-09-08,54.0,2
11,10.5,20.62,11.0,2021-09-08,54.0,2
11,147.0,8.5,2.3,2021-11-23,54.0,1
11,15.0,23.8,10.9,2022-06-21,54.0,3
12,12.5,13.23,7.9,1987-10-09,54.0,1
12,155.0,13.0,7.9,1987-10-10,54.0,0
12,95.5,15.02,7.9,1987-10-27,54.0,1
12,38.5,10.85,8.6,1988-04-24,54.0,0
12,102.5,16.62,7.4,1992-09-26,54.0,1
12,115.0,15.0,9.5,1992-09-26,54.0,1
12,124.0,18.0,7.4,1992-09-26,54.0,1
12,230.0,15.0,7.4,1992-09-26,54.0,1
12,81.6,18.1,4.8,1992-09-26,54.0,1
12,178.9,16.62,7.4,1992-09-26,54.0,1
12,21.0,14.3,7.9,1993-05-10,54.0,1
12,65.2,11.65,7.9,1994-05-13,54.0,1
12,72.0,15.5,7.4,1994-09-22,54.0,3
12,38.5,15.98,7.4,1994-09-22,54.0,3
12,33.0,15.98,7.4,1994-09-22,54.0,3
12,22.0,18.5,8.1,1994-11-04,54.0,2
12,79.0,10.27,8.1,1994-11-04,54.0,2
12,25.5,10.27,8.1,1994-11-04,54.0,2
12,16.6,17.3,8.1,1994-11-04,54.0,2
12,25.2,10.27,8.1,1994-11-04,54.0,2
12,70.8,13.9,13.2,1994-11-04,54.0,2
12,205.0,15.5,8.1,1994-11-04,54.0,2
12,43.0,10.27,8.1,1994-11-04,54.0,2
12,68.8,17.3,8.1,1994-11-04,54.0,2
12,164.7,10.27,8.1,1994-11-04,54.0,2
12,77.7,10.27,8.1,1994-11-04,54.0,2
12,65.0,5.45,8.2,1996-12-06,54.0,2
12,0.0,2.78,8.2,1998-01-26,65.0,0
12,114.8,12.55,7.9,1999-10-17,54.0,1
12,180.7,11.5,7.9,1999-10-17,54.0,1
12,150.0,12.55,7.9,1999-10-17,54.0,1
12,82.6,8.0,8.1,1999-11-12,54.0,1
12,83.7,6.8,8.1,1999-11-12,54.0,1
12,92.0,8.0,8.1,1999-11-12,54.0,1
12,85.0,4.65,8.1,1999-11-12,54.0,2
12,66.0,4.65,8.1,1999-11-12,54.0,1
12,25.8,11.3,14.5,2003-11-23,54.0,1
12,60.2,9.0,8.2,2003-12-03,54.0,1
12,51.9,6.5,8.2,2003-12-03,54.0,1
12,42.5,3.28,8.2,2003-12-03,54.0,1
12,65.4,7.2,5.2,2003-12-03,54.0,1
12,43.4,5.4,8.2,2003-12-03,54.0,1
12,60.0,3.28,8.2,2003-12-03,54.0,1
12,65.0,7.0,8.2,2003-12-03,54.0,1
12,57.6,7.8,1.1,2003-12-03,54.0,1
12,50.0,3.28,8.2,2003-12-03,54.0,1
12,60.0,3.28,8.2,2003-12-03,54.0,1
12,79.5,12.7,4.5,2006-10-11,54.0,0
12,25.2,22.3,7.4,2007-06-10,54.0,0
12,1.0,23.8,7.4,2011-09-03,54.0,0
12,0.0,13.5,8.7,2011-11-02,54.0,3
12,103.0,22.3,6.9,2012-08-29,54.0,1
12,48.0,25.9,7.2,2013-07-27,54.0,0
12,167.3,15.3,7.4,2014-09-16,54.0,1
12,75.0,17.0,4.8,2014-09-16,54.0,1
12,86.0,22.2,7.4,2014-09-16,54.0,1
12,0.2,16.7,7.4,2014-09-17,54.0,0
12,7.7,14.0,8.1,2014-11-27,54.0,3
12,27.0,10.5,8.1,2014-11-27,54.0,3
12,53.9,9.3,8.1,2014-11-27,54.0,3
12,28.0,9.9,8.1,2014-11-27,54.0,3
12,24.2,12.4,4.9,2014-11-27,54.0,3
12,43.0,8.73,8.1,2014-11-27,54.0,3
12,15.4,8.73,8.1,2014-11-27,54.0,3
12,110.9,9.9,9.5,2014-11-28,54.0,1
12,14.2,17.7,2.3,2018-05-07,54.0,0
12,5.0,11.85,7.9,2018-05-29,54.0,1
12,37.0,13.15,7.9,2018-05-30,54.0,0
12,18.4,16.5,1.2,2018-05-30,54.0,0
12,40.0,20.8,7.4,2018-06-10,54.0,0
12,30.0,12.5,7.9,2019-10-23,54.0,0
12,1.0,6.4,4.3,2020-01-10,54.0,7
12,23.0,13.2,5.2,2020-06-12,60.0,1
12,150.0,26.2,7.4,2020-06-26,54.0,0
12,0.4,27.2,6.9,2022-08-13,54.0,0
12,0.0,17.4,2.1,2023-06-05,54.0,0
13,0.2,-2.2,12.7,1987-01-11,54.0,0
13,35.0,2.0,12.7,1987-01-14,54.0,0
13,30.6,23.2,4.6,1987-07-16,54.0,1
13,47.0,22.3,10.5,1987-08-23,54.0,4
13,52.0,25.0,10.5,1987-08-23,54.0,4
13,75.0,22.0,11.0,1987-09-23,54.0,0
13,41.3,18.0,12.0,1988-10-05,54.0,0
13,36.9,18.28,12.0,1988-10-05,54.0,0
13,82.2,19.5,12.0,1988-10-14,54.0,1
13,105.0,18.0,12.0,1988-10-14,54.0,1
13,126.0,20.16,12.0,1988-10-14,54.0,1
13,6.0,8.2,13.1,1989-02-25,54.0,1
13,16.0,18.9,1.6,1989-09-10,54.0,1
13,80.1,16.14,11.0,1989-09-10,54.0,1
13,25.0,16.14,11.0,1989-09-10,54.0,1
13,130.0,18.5,11.0,1990-09-13,54.0,1
13,78.0,19.4,12.0,1990-10-12,54.0,1
13,132.0,23.3,10.9,1991-07-30,54.0,1
13,86.3,22.5,10.9,1991-07-30,54.0,1
13,80.7,24.76,10.9,1991-07-30,54.0,1
13,10.5,21.9,1.6,1991-09-12,54.0,0
13,80.0,20.73,11.0,1991-09-25,54.0,1
13,68.8,15.6,12.0,1991-10-13,54.0,1
13,30.0,19.15,12.0,1991-10-13,54.0,1
13,51.9,19.15,12.0,1991-10-13,54.0,1
13,8.8,18.5,1.5,1992-06-24,54.0,0
13,130.0,19.0,11.0,1992-09-22,54.0,0
13,189.0,25.3,6.5,1993-09-22,54.0,2
13,176.0,20.98,11.0,1993-09-22,54.0,2
13,103.8,25.0,11.0,1993-09-22,54.0,2
13,119.4,24.5,11.0,1993-09-22,54.0,2
13,115.0,25.4,9.0,1993-09-22,54.0,2
13,108.0,25.4,14.3,1993-09-22,54.0,2
13,56.6,23.1,11.4,1993-09-22,54.0,2
13,177.2,22.5,11.0,1993-09-22,54.0,2
13,250.0,20.98,11.0,1993-09-22,54.0,2
13,135.6,23.0,11.0,1993-09-22,54.0,2
13,176.0,20.98,11.0,1993-09-22,54.0,2
13,95.2,22.9,11.0,1993-09-22,54.0,2
13,11.7,16.0,12.0,1993-10-07,54.0,12
13,12.6,17.28,12.0,1993-10-07,54.0,12
13,4.0,8.8,12.7,1994-01-05,54.0,8
13,77.4,10.7,4.9,1994-01-06,54.0,12
13,17.5,7.36,12.7,1994-01-06,54.0,12
13,100.0,7.36,12.7,1994-01-06,54.0,12
13,60.1,7.36,12.7,1994-01-06,54.0,12
13,80.0,9.5,12.7,1994-01-06,54.0,12
13,85.0,9.0,4.7,1994-01-06,54.0,12
13,96.4,10.9,12.7,1994-01-06,54.0,12
13,42.2,11.8,9.2,1994-01-06,54.0,12
13,0.0,6.3,13.1,1994-02-02,54.0,4
13,0.0,6.1,13.1,1994-02-02,54.0,4
13,50.0,24.76,10.9,1994-07-30,54.0,1
13,46.6,21.6,11.0,1994-09-08,54.0,8
13,0.0,23.1,9.3,1994-09-08,54.0,8
13,108.8,19.24,11.0,1994-09-08,54.0,8
13,68.3,19.24,11.0,1994-09-08,54.0,8
13,51.0,21.05,12.0,1994-10-20,54.0,1
13,80.0,15.0,8.9,1994-10-20,54.0,1
13,88.8,14.0,7.1,1994-10-20,54.0,1
13,26.0,17.5,5.2,1994-11-04,54.0,2
13,21.8,18.8,8.8,1994-11-04,54.0,2
13,22.0,15.6,12.9,1994-11-04,54.0,2
13,26.0,18.2,12.9,1994-11-04,54.0,2
13,26.4,18.4,12.9,1994-11-04,54.0,2
13,25.0,15.6,12.9,1994-11-04,54.0,2
13,39.2,15.8,12.9,1994-11-04,54.0,2
13,30.6,15.8,4.0,1994-11-04,54.0,2
13,37.7,15.6,12.9,1994-11-04,54.0,2
13,0.0,23.9,10.5,1995-08-21,54.0,2
13,84.4,18.4,2.6,1995-09-12,54.0,1
13,117.6,19.8,11.0,1995-09-18,54.0,1
13,35.4,24.2,3.3,1996-08-21,54.0,0
13,64.5,24.85,10.5,1996-08-26,54.0,0
13,79.9,18.0,10.5,1996-08-26,54.0,0
13,48.0,21.1,2.1,1996-08-26,54.0,0
13,29.0,24.85,10.5,1996-08-26,54.0,0
13,40.0,18.0,1.7,1996-08-26,54.0,0
13,47.2,20.5,10.5,1996-08-26,54.0,0
13,72.0,15.3,11.0,1996-09-21,54.0,1
13,32.2,6.1,1.6,1996-11-15,63.0,0
13,55.0,18.58,12.0,1997-10-06,54.0,0
13,11.2,6.7,6.1,1997-12-16,68.0,3
13,69.0,17.4,11.3,1998-05-16,54.0,0
13,4.0,22.5,3.4,1998-09-04,54.0,1
13,39.7,21.25,11.0,1998-09-07,54.0,0
13,103.8,21.25,11.0,1998-09-07,54.0,0
13,152.0,21.25,11.0,1998-09-07,54.0,0
13,117.6,18.6,4.4,1998-09-07,54.0,0
13,159.0,17.5,11.0,1998-09-07,54.0,0
13,146.0,19.3,5.2,1998-09-07,54.0,0
13,110.0,21.25,11.0,1998-09-07,54.0,0
13,114.1,19.7,5.8,1998-09-07,54.0,0
13,79.2,16.2,11.0,1998-09-07,54.0,0
13,112.6,16.1,2.7,1998-09-07,54.0,0
13,142.0,17.0,11.0,1998-09-07,54.0,0
13,104.0,16.8,2.3,1998-09-07,54.0,0
13,0.0,24.5,4.1,1999-08-08,54.0,0
13,129.2,21.86,11.0,1999-09-19,54.0,0
13,102.0,19.3,11.0,1999-09-19,54.0,0
13,144.8,20.4,11.0,1999-09-19,54.0,0
13,138.0,18.6,11.0,1999-09-19,54.0,0
13,77.5,14.8,12.0,1999-10-20,54.0,1
13,156.6,15.3,9.5,1999-10-20,54.0,1
13,80.0,21.05,12.0,1999-10-20,54.0,1
13,125.0,21.05,12.0,1999-10-20,54.0,1
13,200.0,21.1,4.4,2000-09-19,54.0,0
13,174.2,18.3,3.8,2000-09-19,54.0,0
13,60.0,21.86,11.0,2000-09-19,54.0,0
13,30.0,20.16,12.0,2000-10-14,54.0,0
13,119.0,15.2,12.0,2001-10-18,54.0,0
13,133.2,19.6,11.0,2002-09-05,54.0,0
13,5.0,19.24,11.0,2002-09-08,54.0,1
13,18.4,19.4,11.0,2002-09-08,54.0,1
13,26.5,19.24,11.0,2002-09-08,54.0,1
13,66.2,20.2,2.6,2002-09-19,54.0,0
13,52.4,21.2,3.0,2002-09-19,54.0,0
13,127.9,16.1,6.5,2002-10-10,54.0,0
13,0.0,13.5,12.9,2002-11-17,54.0,2
13,3.4,13.5,4.3,2002-11-25,54.0,3
13,0.6,11.4,5.6,2002-11-26,54.0,1
13,53.1,18.3,4.9,2003-09-22,54.0,0
13,124.1,20.98,11.0,2003-09-22,54.0,0
13,131.0,12.35,12.8,2003-12-01,54.0,1
13,121.7,14.2,7.9,2003-12-01,54.0,3
13,62.6,15.1,7.5,2003-12-01,54.0,1
13,198.1,13.2,9.3,2003-12-01,54.0,1
13,190.0,12.1,12.8,2003-12-01,54.0,1
13,129.0,13.9,4.0,2003-12-01,54.0,1
13,86.0,14.2,9.0,2003-12-01,54.0,1
13,100.8,11.7,12.8,2003-12-01,54.0,1
13,68.2,14.9,10.0,2003-12-01,54.0,1
13,198.0,12.35,12.8,2003-12-01,54.0,1
13,118.6,15.0,11.1,2003-12-01,54.0,1
13,152.8,10.9,5.4,2003-12-01,54.0,1
13,119.0,12.35,12.8,2003-12-01,54.0,1
13,78.6,11.2,12.8,2003-12-01,54.0,1
13,78.8,14.7,12.8,2003-12-01,54.0,1
13,102.5,11.6,12.8,2003-12-01,54.0,1
13,119.2,12.35,12.8,2003-12-01,54.0,1
13,121.0,14.4,12.8,2003-12-01,54.0,1
13,80.0,12.6,6.4,2003-12-01,54.0,1
13,112.8,12.35,12.8,2003-12-01,54.0,1
13,121.0,12.35,12.8,2003-12-01,54.0,1
13,129.0,13.4,12.8,2003-12-01,54.0,1
13,113.8,13.6,5.7,2003-12-01,54.0,3
13,61.0,8.8,12.8,2003-12-01,54.0,1
13,12.0,12.8,12.8,2003-12-02,60.0,0
13,0.0,21.4,3.1,2004-09-12,54.0,0
13,75.2,19.7,1.5,2005-09-10,54.0,0
13,55.8,21.5,2.6,2005-09-10,54.0,0
13,8.7,20.8,11.0,2005-09-10,54.0,0
13,30.6,17.9,2.0,2005-09-10,54.0,0
13,56.0,15.6,12.9,2005-11-04,54.0,0
13,0.0,23.8,4.2,2006-07-06,54.0,0
13,20.0,19.5,11.0,2006-09-14,54.0,0
13,10.0,17.7,1.3,2008-06-09,54.0,0
13,82.2,19.1,11.0,2008-09-18,54.0,0
13,81.2,7.5,3.4,2008-12-14,54.0,1
13,126.5,8.3,5.4,2008-12-14,54.0,1
13,34.0,11.64,12.8,2008-12-14,54.0,1
13,92.1,8.4,12.8,2008-12-14,54.0,0
13,55.0,8.2,12.8,2008-12-14,54.0,0
13,67.4,6.5,12.8,2008-12-14,54.0,0
13,65.0,9.9,4.9,2008-12-14,54.0,0
13,113.4,6.1,5.0,2008-12-14,54.0,0
13,65.0,6.5,12.8,2008-12-14,54.0,0
13,74.0,5.4,12.8,2008-12-14,54.0,0
13,64.2,6.9,4.0,2008-12-14,54.0,0
13,68.0,7.4,3.8,2008-12-14,54.0,1
13,1.0,23.47,11.0,2009-09-16,54.0,0
13,104.2,20.7,5.5,2009-09-18,54.0,0
13,3.0,15.71,11.3,2010-05-04,68.0,0
13,15.5,23.1,9.4,2010-09-07,54.0,1
13,65.0,21.5,11.0,2010-09-07,54.0,1
13,41.9,21.7,5.2,2010-09-07,54.0,1
13,75.7,19.4,10.9,2011-06-04,54.0,1
13,84.6,17.6,2.0,2011-06-04,54.0,0
13,63.9,17.6,10.5,2011-11-04,54.0,3
13,82.5,17.7,5.9,2011-11-04,54.0,3
13,131.1,15.7,6.1,2012-05-20,54.0,1
13,36.0,17.56,12.0,2012-10-26,54.0,0
13,62.0,8.52,12.9,2012-11-10,54.0,1
13,0.0,18.5,1.6,2014-10-13,54.0,0
13,160.0,9.46,12.9,2014-11-09,54.0,0
13,88.4,9.46,12.9,2014-11-09,60.0,0
13,64.1,15.6,2.7,2014-11-25,54.0,1
13,0.0,9.97,12.8,2014-12-02,60.0,0
13,11.2,8.6,5.2,2017-03-04,68.0,0
13,101.3,24.6,2.2,2018-08-09,54.0,0
13,1.0,17.28,12.0,2018-10-07,54.0,0
13,0.0,17.6,6.4,2019-10-15,54.0,0
13,0.4,19.8,5.7,2019-10-22,54.0,1
13,3.2,18.5,4.9,2019-10-22,54.0,1
13,0.4,18.1,12.6,2019-10-22,54.0,1
13,0.4,18.5,12.0,2019-10-22,54.0,1
13,2.4,19.5,4.2,2019-10-22,54.0,1
13,14.2,19.15,12.0,2019-10-22,54.0,1
13,24.8,16.5,3.2,2019-10-22,54.0,1
13,0.2,18.0,7.1,2019-10-22,54.0,1
13,12.2,15.6,3.3,2019-10-22,54.0,1
13,50.9,18.3,3.0,2019-11-02,54.0,1
13,60.0,8.5,3.7,2019-11-22,54.0,1
13,0.0,10.9,1.7,2019-11-29,61.0,2
13,66.0,12.4,2.2,2019-12-01,54.0,0
13,64.1,11.5,1.9,2019-12-01,54.0,0
13,2.4,19.4,1.9,2020-06-04,54.0,0
13,21.1,23.1,2.8,2021-08-24,54.0,0
13,82.6,20.8,3.4,2021-10-03,54.0,2
13,70.6,21.3,5.1,2021-10-03,54.0,2
13,160.0,21.4,5.0,2021-10-03,54.0,2
13,110.1,19.7,12.0,2021-10-03,54.0,2
13,67.3,21.9,12.0,2021-10-03,54.0,2
13,157.3,20.0,3.7,2021-10-03,54.0,2
13,0.2,5.7,12.7,2022-01-30,75.0,3
13,34.1,26.0,2.5,2022-08-16,54.0,0
13,0.0,25.0,2.6,2022-09-05,54.0,2
13,33.0,17.9,2.4,2022-10-31,54.0,0
13,1.8,16.5,1.3,2022-10-31,54.0,0
13,0.2,22.7,1.6,2023-06-12,54.0,1
13,29.4,21.4,1.9,2023-06-12,54.0,0
13,40.1,20.8,1.1,2023-06-12,54.0,0
14,20.8,13.0,10.3,1987-10-15,57.0,1
14,23.0,14.0,10.3,1987-10-15,57.0,1
14,9.8,13.0,10.3,1987-10-15,57.0,1
14,11.7,13.0,10.3,1987-10-15,57.0,1
14,13.2,13.0,10.3,1987-10-15,57.0,1
14,11.8,13.0,10.3,1987-10-15,57.0,1
14,17.3,14.0,9.9,1987-10-15,57.0,1
14,12.4,12.9,10.3,1987-10-15,57.0,1
14,14.8,13.0,10.3,1987-10-15,57.0,1
14,0.4,5.3,8.3,1988-02-13,63.0,0
14,39.2,3.84,11.1,1988-12-05,54.0,1
14,37.2,9.0,11.1,1988-12-05,54.0,1
14,0.6,14.8,10.3,1993-10-12,54.0,2
14,17.5,7.4,11.5,1995-01-17,54.0,14
14,7.2,8.5,11.5,1995-01-17,54.0,14
14,3.3,5.5,11.5,1995-01-17,54.0,14
14,8.8,8.0,11.0,1995-01-17,54.0,14
14,1.4,2.3,13.8,1996-02-19,68.0,2
14,89.2,16.8,8.7,1997-06-16,54.0,0
